source_code,name_pt,name_en,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
405,"Frango, inteiro, sem pele, cru",,129.09640000000002,20.58666666666667,0.0,4.566666666666666
406,"Frango, peito, com pele, assado",,211.68314953072866,33.416666666666664,0.0,7.649
407,"Frango, peito, com pele, cru",,149.46526666666665,20.78,0.0,6.733333333333333
408,"Frango, peito, sem pele, cozido",,162.87476334631444,31.46875,0.0,3.16
409,"Frango, peito, sem pele, cru",,119.15926666666665,21.526666666666667,0.0,3.02
410,"Frango, peito, sem pele, grelhado",,159.18500719261172,32.03333333333334,0.0,2.4836666666666667
411,"Frango, sobrecoxa, com pele, assada",,259.60476916666664,28.702083333333334,0.0,15.193666666666667
412,"Frango, sobrecoxa, com pele, crua",,254.5322,15.46,0.0,20.9
413,"Frango, sobrecoxa, sem pele, assada",,232.88339666666667,29.175,0.0,12.007333333333333
414,"Frango, sobrecoxa, sem pele, crua",,161.79629999999997,17.57,0.0,9.62
415,"Hambúrguer, bovino, cru",,214.836,13.15625,4.15375,16.177333333333333
416,"Hambúrguer, bovino, frito",,258.283,19.972916666666666,6.320083333333328,17.012333333333334
417,"Hambúrguer, bovino, grelhado",,209.8316666666667,13.15625,11.333416666666674,12.430333333333332
418,"Lingüiça, frango, crua",,218.10881416666666,14.239583333333334,0.0,17.439666666666668
419,"Lingüiça, frango, frita",,245.46100666666663,18.316666666666666,0.0,18.541999999999998
420,"Lingüiça, frango, grelhada",,243.6585675,18.189583333333335,0.0,18.402333333333335
421,"Lingüiça, porco, crua",,227.2034508333333,16.06458333333333,0.0,17.584
422,"Lingüiça, porco, frita",,279.54358916666666,20.452083333333334,0.0,21.30966666666667
423,"Lingüiça, porco, grelhada",,296.4896091666666,23.16875,0.0,21.90233333333333
424,Mortadela,,268.8199890167316,11.952083333333334,5.81591666666666,21.649333333333335
425,"Peru, congelado, assado",,163.07139793137708,26.20208333333333,0.0,5.675
426,"Peru, congelado, cru",,93.72243382612864,18.083333333333332,0.0,1.83
427,"Porco, bisteca, crua",,164.11533659299215,21.5,0.0,8.016666666666666
428,"Porco, bisteca, frita",,311.1690453348557,33.74791666666667,0.0,18.521666666666665
429,"Porco, bisteca, grelhada",,280.0840349027713,28.88958333333333,0.0,17.375333333333334
430,"Porco, costela, assada",,402.16844745083654,30.22291666666667,0.0,30.279
431,"Porco, costela, crua",,255.60634206136066,18.0,0.0,19.816666666666666
432,"Porco, lombo, assado",,210.2346655796369,35.725,0.0,6.395666666666667
433,"Porco, lombo, cru",,175.6251952501138,22.604166666666668,0.0,8.77
434,"Porco, orelha, salgada, crua",,258.49175833333334,18.520833333333332,0.0,19.89
435,"Porco, pernil, assado",,262.2596066666666,32.13333333333333,0.0,13.863666666666667
436,"Porco, pernil, cru",,186.05575,20.125,0.0,11.1
437,"Porco, rabo, salgado, cru",,377.41525749999994,15.58125,0.0,34.466
438,"Presunto, com capa de gordura",,127.84921266563737,14.370833333333334,1.3975,6.771333333333334
439,"Presunto, sem capa de gordura",,93.7432807208697,14.291666666666666,2.1456666666666697,2.7066666666666666
440,"Quibe, assado",,136.22887614158785,14.59375,12.86125,2.6763333333333335
441,"Quibe, cru",,109.49066929475465,12.354166666666666,10.774166666666666,1.6676666666666666
442,"Quibe, frito",,253.83130886964,14.889583333333334,12.337416666666657,15.799
443,Salame,,397.8425065349341,25.810416666666665,2.9062500000000098,30.641333333333336
444,"Toucinho, cru",,592.5311749999998,11.479166666666666,0.0,60.25666666666666
445,"Toucinho, frito",,696.5640066666666,27.28333333333333,0.0,64.30866666666667
446,"Bebida láctea, pêssego",,55.164833333333306,2.1333333333333333,7.5700000000000065,1.9066666666666665
447,"Creme de Leite",,221.48354127513312,1.5078066937128702,4.509526639620461,22.479333333333333
448,"Iogurte, natural",,51.48953333333329,4.0633333333333335,1.9166666666666603,3.04
449,"Iogurte, natural, desnatado",,41.49271128155834,3.8343800687789917,5.773953333333329,0.3156666666666667
451,"Iogurte, sabor morango",,69.56560000000003,2.71,9.693333333333342,2.33
452,"Iogurte, sabor pêssego",,67.84940000000002,2.53,9.433333333333344,2.3366666666666664
453,"Leite, condensado",,312.57259999999997,7.67,56.99666666666666,6.74
454,"Leite, de cabra",,66.41574188654329,3.0709067217508954,5.246093333333333,3.7543333333333333
455,"Leite, de vaca, achocolatado",,82.82099627199361,2.099020037651062,14.158313333333325,2.169
456,"Leite, de vaca, desnatado, pó",,361.60799999999995,34.69,53.04333333333334,0.9333333333333332
457,"Leite, de vaca, desnatado, UHT",,34,3.37,4.96,0.08
458,"Leite, de vaca, integral",,61,3.15,4.80,3.25
